Business ID,Name,Address,Coordinates/Latitude,Coordinates/Longitude,Number of Reviews,Rating,Zip Code,CuisineType/S,InsertedAtTimestamp/N
MbwsCB7echBlVwzfJ_9c9g,Old Tbilisi Garden,174 Bleecker St,40.7287707,-74.0008161,539,4,10012,italian,1697590607
DLRbxg74oWNPQJdbSkTDxQ,Suprema Provisions,305 Bleecker St,40.7326925,-74.0036155,367,4,10014,italian,1697590607
Xu8H24NxJJxEE-9wGp_AMA,The Brazen Tavern,356 W 44th St,40.75932693,-73.99131012,436,4.5,10036,italian,1697590607
zTK8reqKrmV7U71YVHYYjg,Armani Ristorante,717 5th Ave,40.76184632,-73.97422998,291,4,10022,italian,1697590607
kctef59qqlzJNqAc1ZGEvg,The Capital Grille,155 E 42nd St,40.7511718,-73.974862,908,4,10017,italian,1697590607
jzvHGkDUIQkcz8CZM_Je_g,Lupo Rosso,43-69 11th St,40.75008,-73.948856,36,4.5,11101,italian,1697590607
mTnrikKr52osjrp4m6u4Vg,Bloom's Tavern,208 E 58th St,40.76074771,-73.96628682,172,4,10022,italian,1697590607
0CjK3esfpFcxIopebzjFxA,Joe's Shanghai,46 Bowery St,40.7156608,-73.9967012,7242,4,10013,italian,1697590607
1hZo1zfvLVN687_D7latyg,Daniela Trattoria,728 8th Ave,40.75927,-73.98809,593,3.5,10036,italian,1697590607
wvn-FO-tY9_iWmA_OgMvEA,Frank's Trattoria,371 1st Ave,40.73612,-73.979473,179,3.5,10010,italian,1697590607
g0ofwNfcNf5XLzdOtZYm_A,Matthew's Italian Restaurant,1131 Bloomfield Ave,40.83903539,-74.16168666,612,4.5,7012,italian,1697590607
mQX9JxLMlhVxaUMP9ADUHw,Kellari New York,19 W 44th St,40.75538,-73.9811,755,3.5,10036,italian,1697590607
GqTgQEqwf3k5JyE7DHDhjw,Numero 28 Ristorante Pizzeria Bar,176 2nd Ave,40.73041,-73.98595,581,4,10003,italian,1697590607
vYnQYMWk_CpV8APtyFWYWA,Patrizia's Of Maspeth,6935 Grand Ave,40.726783,-73.894276,271,4,11378,italian,1697590607
B55Ocx5RBWxo6AGSucYSIA,ilili Restaurant,236 5th Ave,40.74435,-73.98778,2746,4,10001,italian,1697590607
6qnWAPjJ7UER4QLCtotyBw,Amor y Amargo,443 E 6th St,40.72572,-73.98428,513,4,10009,italian,1697590607
SjG7CnTIuUBIo9T4BThkGQ,Employees Only,510 Hudson St,40.73343,-74.00617,1626,4,10014,italian,1697590607
xRiLLXjeM2wOvVTYJH2__A,Barboncino Pizza & Bar,781 Franklin Ave,40.67206,-73.95717,1145,4.5,11238,italian,1697590607
53ZNJNrT91VgvrI0LFjLNQ,Locanda Vini e Olii,129 Gates Ave,40.685007,-73.962943,342,4,11238,italian,1697590607
EkueKakBOazLteBREvD_qA,Serafina,2178 Broadway,40.782108,-73.980346,493,2.5,10024,italian,1697590607
rtivWWzG0XjUuhSrwusTgQ,Fausto,348 Flatbush Ave,40.67597,-73.97181,214,4,11238,italian,1697590607
NPnWsPxOpG91GHx74S27Uw,Sottocasa Pizzeria - Harlem,227 Lenox Ave,40.8055499,-73.94746,344,4.5,10027,italian,1697590607
cCesIqo-LQt0cRlZAnrAZQ,Friedman's,132 W 31st St,40.748298,-73.990737,2952,4,10001,italian,1697590607
Li4N7-v4a7cXV5TT1OFOWw,Luchini Italian,39 E 58th St,40.7629313,-73.9714374,25,4,10022,italian,1697590607
1LIptXhtDh58vAA-QPFL4w,Cask,167 E 33rd St,40.745414,-73.979004,1520,4,10016,italian,1697590607
3gLXLkoRaabzVo-8QlPdsQ,La vista Pizza,1099 2nd Ave,40.759937,-73.965147,7,3.5,10022,italian,1697590607
nF-EOBd_H1fX50iT1EIVZA,Pil Pil,265 E 78th St,40.7728412,-73.9558687,824,4,10075,italian,1697590607
z-y9GDoRr1S9Ma6b2n0A4A,Enoteca Maria,27 Hyatt St,40.642,-74.07729,442,4,10301,italian,1697590607
HH8DIHSfBTo2HFX0fFLoew,Saint Theo's,340 Bleecker St,40.73378,-74.00468,109,3.5,10014,italian,1697590607
A5MHd0GjEb4P86UsNzUnig,SESAMO - Italian Asian Restaurant Hell's Kitchen NYC,764 10th Ave,40.765726,-73.990678,343,4,10019,italian,1697590607
GOLFLlO4bpndDkavbgrx9w,Paisano's Restaurant,132 Park Ave,40.8268255,-74.1061557,881,4,7070,italian,1697590607
Tt9Mkrgd5Zj_ZJEeU0L7Gg,Bocado Cafe,1293 Lexington Ave,40.78025142,-73.95490892,559,4,10128,italian,1697590607
9rdnezgdTW0GhZmR0aR0dQ,Bianco Latte NYC - Hudson Yards,20 Hudson Yards,40.753369,-74.001035,9,5,10001,italian,1697590607
rhCs1nF5KTNwx-4YeyoK3g,Bartolino's Fine Italian Pizza,3411 Broadway,40.76073861,-73.9223789,54,4,11106,italian,1697590607
gvul1x9MMawVzStJpfGoLA,San Pietro,18 E 54th St,40.760481,-73.974455,94,3.5,10022,italian,1697590607
60_ONUWGij1TbvDHSEcOpQ,P.J. Clarke's,44 W 63rd St,40.7713765,-73.9824758,950,3,10023,italian,1697590607
MCvqIGj4-_ue-aGfvcSWXQ,Foul Witch,15 Ave A,40.722762,-73.986193,44,3.5,10009,italian,1697590607
uy9JPyjgthV64RCJN-EyAw,Harry Cipriani,781 5th Ave,40.76439,-73.97271,214,3,10022,italian,1697590607
qz0eIwvXkVTRAyGjJZpOFg,Valbella At The Park,3 Bryant Pk,40.75472,-73.98345,17,4,10036,italian,1697590607
GCAQmtRdNhqVit5KGJ46Qg,Estela,47 E Houston St,40.724759,-73.994728,639,4,10012,italian,1697590607
AKWo1tSjYDJ7yisj5YGANQ,The Purple Tongue,410 W 43rd St,40.75931846,-73.99300615,47,4.5,10036,italian,1697590607
-KKgqE2g4c1cH4YmmDR9CQ,Bernie's,332 Driggs Ave,40.721936,-73.950597,126,4.5,11222,italian,1697590607
rOYVPZLrPjp5zUcAz1buKA,Pozzo Vivo,690 9th Ave,40.76182,-73.98994,3,4.5,10036,italian,1697590607
8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,97 Nassau St,40.710558,-74.007594,724,4.5,10038,italian,1697590607
lA6IvTF7J8fNC5puhyS3PA,Bellini,483 Columbus Ave,40.78457,-73.97317,275,3.5,10024,italian,1697590607
mwuM_V7y30ycCy0lLXEoFA,Serafina Italian Restaurant 38 Madison,241 Madison Ave,40.75005,-73.98113,16,3.5,10016,italian,1697590607
P_0XSN3msfzvEDX6clRTeg,In Napoli,116 Main St,40.85046,-73.96635,94,3.5,7024,italian,1697590607
QyGloGX-hHaXIzetHghXKw,Motel No tell,210 Avenue A,40.729779,-73.980599,1,5,10009,italian,1697590607
V4-ds3mhlB7uLLY9qfZTJQ,Abitino's Pizzeria,5 West 51 St,40.75958,-73.97747,18,4.5,10020,italian,1697590607
pGr5QuQU7Ur5GHLvXbT8bw,Paulie Gee's,60 Greenpoint Ave,40.729546,-73.958568,1362,4.5,11222,italian,1697590607
851S-NEGY5Z1BkXD1fI5UQ,La Bella Valentina,319W 51st St,40.76348,-73.986531,27,2.5,10019,italian,1697590607
tLYvKy-KTS1iuDx9QWwoRw,Bistro Milano,1350 Ave Of The Americas,40.76263406,-73.97752986,180,3.5,10019,italian,1697590607
_Klr6rynJ4b_oc7ehRPoZA,Paul & Jimmy's,123 E 18th St,40.73682,-73.987251,145,4,10003,italian,1697590607
I8wk0uwL6R0RhSprSlPvNw,Roman Nose,125 Newark Ave,40.72010837,-74.04326834,813,3.5,7302,italian,1697590607
7rc7e_mw5DefMCSBsuZYhg,Don Giovanni Ristorante,358 W 44th St,40.75955,-73.9915,592,3.5,10036,italian,1697590607
afbl_jCNpomzJiDBdomb6g,Oceans New York,233 Park Ave S,40.737408,-73.987887,219,4.5,10003,italian,1697590607
mlm40NxsVJUPnh3LTayaaw,Kimika,40 Kenmare St,40.720572,-73.995206,357,4,10012,italian,1697590607
uboO7T3XSnl8iq0uQWhMXA,Altro Paradiso,234 Spring St,40.72549,-74.00489,237,3.5,10013,italian,1697590607
DZaN3bNWfwcm__sNw5bvDg,Daniel,60 E 65th St,40.76678,-73.96757,1876,4.5,10065,italian,1697590607
u-MUL83NUy2gsbV80WZnAA,The Marshal,628 10th Ave,40.761225,-73.993968,849,4,10036,italian,1697590607
bmcIFCtXLzkQIgLmDVXs3A,Serafina Ludlow,98 Rivington St,40.72020589,-73.98849931,150,3.5,10002,italian,1697590607
PerCtK0A27ku-cmBVMh5tw,Porto Salvo,424 E 161st St,40.82368,-73.91294,201,4.5,10451,italian,1697590607
H5d3Lgkk8onZ6tq0mUyvig,Panello,720 Monroe St,40.747536,-74.037906,219,4,7030,italian,1697590607
AWeQkgJ0uzNr5YxFr2Bx8g,Pasquale Jones,187 Mulberry St,40.72110765,-73.99688808,328,3.5,10012,italian,1697590607
ypJRRRKZtaNad--1EbRBTg,Roma Pizza & Restaurant,980 6th Ave,40.751211,-73.986364,2,5,10018,italian,1697590607
LQakVBka0axtU8IwOzXyIg,Barge Inn,324 3rd St,40.72374217,-74.04894897,120,4,7302,italian,1697590607
tHW3EwGwai1AiWQ6ZD-wjg,Industry Kitchen,70 South St,40.70494347,-74.00488257,939,3.5,10005,italian,1697590607
GuzlMBKNoClNx5I1-x-DDg,53 NYC,53 W 53rd St,40.76179318,-73.9780863,114,4,10019,italian,1697590607
bT58uR2jWoG7RcdTjM3hUQ,All’Antico Vinaio,225 Sullivan St,40.7296,-73.99962,64,4.5,10012,italian,1697590607
p-ALO0qjaRKyyC5Lkjrnmg,Gnoccheria,14 Wall St,40.707628,-74.010764,5,4,10005,italian,1697590607
m3PS0tIaa0ChcP8Y5S-DrQ,MAMA'S TOO!,2750 Broadway,40.80084,-73.96766,707,3.5,10025,italian,1697590607
vLaaNR3rTeSFEZe_nn43BA,Motorino Pizzeria Napoletana,139 Broadway,40.7104799,-73.96351,268,4,11211,italian,1697590607
L7zSGgGAgt4OKb0c_TrYEw,Regency Club,109 E 42nd St,40.75204,-73.97632,1,4,10017,italian,1697590607
6jhuT09-nxF_tPZonXnYHA,Beach Cafe,1326 2nd Ave,40.7672686,-73.9592185,322,3,10021,italian,1697590607
yMOTJA_nkzNtppia2SQccw,Ambra West Village,569 Hudson St,40.73591509,-74.00618474,6,4,10014,italian,1697590607
3xOs6rJGDSi6T8f-XiTg7w,Serafina Cafe,58th St 7th Ave,40.76493,-73.98047,21,3,10019,italian,1697590607
GVOjDvKHLoo21n3Uip1ETg,Leo's Grandevous,200 Grand St,40.73984,-74.036244,366,3.5,7030,italian,1697590607
jYhbUh1TV7SCfPxjIhVpcg,Baar Baar,13 E 1st St,40.72443789,-73.9915524,1238,4,10003,italian,1697590607
efgclSozdzhy6tQ2nrAUdA,Maggiano's Little Italy,70 Riverside Sq Mall,40.90759133,-74.03096883,607,3.5,7601,italian,1697590607
U6QXIbz1dly_3nzgfnHB4w,Bella Union,411 3rd Ave,40.74242,-73.98032,57,4,10016,italian,1697590607
q0hMNf-YhfDMFQyUQdsIJg,R40,47-16 Vernon Blvd,40.74501,-73.95363,209,4.5,11101,italian,1697590607
LFjTt6Ab8wzgYuIIXKJLpQ,Pastitalia,264 Lenox Ave,40.80653118,-73.9459371,8,5,10027,italian,1697590607
tsK6f3xyjfLTM7xtD1ZY-A,Neapolitan Express,2109 Broadway,40.77991,-73.9818,6,4.5,10023,italian,1697590607
db2QLlK-0xL7Vq0jG-CcJQ,Café Bello,1044 Avenue C,40.68387,-74.10426,207,4.5,7002,italian,1697590607
XoDR_T-ZKYJtZgCocEDcyA,Print,653 11th Ave,40.76456818,-73.9959906,926,4,10036,italian,1697590607
A-ert0jDRBfku9ogyW_mEg,Spice Symphony,150 E 50th St,40.75589371,-73.97153473,655,4.5,10022,italian,1697590607
DKLbMLQHvggfIKw2jj6rnA,Felice 83,1593 1st Ave,40.775049,-73.951078,329,3.5,10028,italian,1697590607
fvf07pvTuVv-0aF5ZlQBwA,BV Tuscany Italian Restaurant,368 Cedar Ln,40.88830945,-74.01958572,229,4.5,7666,italian,1697590607
rTzojTIarMjh_X7YPliySw,Zio Luigi,42-15 Queens Blvd,40.7438632,-73.9220898,157,4.5,11104,italian,1697590607
8NrrPoJKOQQFTMrkMzGILw,Upside Pizza,20 E 40th St,40.75157,-73.98059,58,4,10016,italian,1697590607
bJwcf-h06wX6Yo3kVkajww,Giando,400 Kent Ave,40.71076633,-73.96926634,260,3.5,11211,italian,1697590607
z68FMmmAGWierLCWEXtLEw,Cecconi’s,1170 Broadway,40.74511,-73.98862,25,3,10001,italian,1697590607
Ntia3g3RhsV9g-yHWsS0og,Fontana Tritone,248 Fort Lee Rd,40.861807,-73.988359,73,4.5,7605,italian,1697590607
u5gLdI6l6zsPxL2kOYbyfw,Nizza,630 9th Ave,40.75998751,-73.99123112,911,3.5,10036,italian,1697590607
n7LwEbf0zsMapAcUtyyeVA,Medi Restaurant & Wine Bar,811 9th Ave,40.765861,-73.987418,463,3.5,10019,italian,1697590607
9BzRiWO6PSdR-l3dzCm3VA,Buceo 95,201 W 95th St,40.793613,-73.971112,481,4,10025,italian,1697590607
wV2YuZKjk5VhZz3I27xtsA,Monterey,37 E 50th St,40.7578864,-73.9746074,43,4,10022,italian,1697590607
4j_n7nPaZrp6_lEInZaA8Q,Aita,132 Greene Ave,40.686412,-73.966629,328,4,11238,italian,1697590607
i6xP3ZfL78PXg2gjsOz-og,Noidue Carne,141 W 69th St,40.77625,-73.98146,64,4,10023,italian,1697590607
HhY7QDRu7EwXTDY4WT1wSA,SERRA by Birreria at Eataly Flatiron,200 5th Ave,40.74202729,-73.98990525,1939,3,10010,italian,1697590607
StF9WWWbrRzEOmNAcEINcA,Balzem,202 Mott St,40.72139,-73.99545,536,4,10012,italian,1697590607
NBeQAgTo9hlJxgp9xbMO-w,Tufino Pizzeria Napoletana,36-08 Ditmars Blvd,40.773986,-73.908126,473,4,11105,italian,1697590607
w-3_uv4V6hTN4iSDEW1wKA,Ostrica Wine & Oyster Bar,530 2nd Ave,40.742,-73.97766,32,4.5,10016,italian,1697590607
k6TctYOxhCM6gQwCv-IQsA,Cinico Coffee,199 Madison Ave,40.748148,-73.982285,3,5,10016,italian,1697590607
Y-RLUYOQSNJssvQFoWE3qg,Antique Bar & Bakery,122 Willow Ave,40.739005,-74.034587,667,4,7030,italian,1697590607
w4sroju3erMVIriEFf_n3w,L’AMORE Restaurant,171 Mulberry St,40.72001,-73.99714,52,3.5,10013,italian,1697590607
34NLHG1QXT2RbTOKCU7KHg,Cafe Paradiso,144 W 65th St,40.7733834,-73.9835585,25,3,10023,italian,1697590607
5m3RLnDgP2Al_jRAIa6jbg,Osteria Barocca,133 Mulberry St,40.718645,-73.997925,29,4,10013,italian,1697590607
HbCyzokiA19bEWUp6mga_g,Bibi,211 E 4th St,40.723937,-73.983519,228,4.5,10009,italian,1697590607
H1YIowHp7SMbpVoOtSEIJg,2 Bros Pizza,31 W 46th St,40.75681,-73.980238,464,4,10036,italian,1697590607
kH5RMIaFmd-bekCIhOcqDw,Landmark Tavern,626 11th Ave,40.763156,-73.996253,340,4,10036,italian,1697590607
pP92FmGKpH5nQfaPXMfQAg,Mollusca,1 Little W 12th St,40.7396062,-74.005997,105,4,10014,italian,1697590607
hFeGYPt9M5dd_KXG9a_ePQ,Patsy's Pizzeria,206 E 60th St,40.76177,-73.96575,468,3.5,10022,italian,1697590607
eVk4F9ixl89zyUHJ1G2Aiw,Luzzos La Pizza Napoletana,15 Avenue B,40.72183675,-73.98329136,1093,4,10009,italian,1697590607
REC_m1Y4caJIXz8DDdgh-A,Mels,85 10th Ave,40.74303,-74.00779,89,4.5,10011,italian,1697590607
oAFaJmLbqnpgIqHP2YAywg,The Campbell,15 Vanderbilt Ave,40.752758,-73.977914,1020,4,10017,italian,1697590607
P3NfoMjBy_o2BTNNZ-5okg,Apotheke,9 Doyers St,40.71440617,-73.99817232,1533,4,10013,italian,1697590607
HbCyzokiA19bEWUp6mga_g,Bibi,211 E 4th St,40.723937,-73.983519,228,4.5,10009,italian,1697590607
H1YIowHp7SMbpVoOtSEIJg,2 Bros Pizza,31 W 46th St,40.75681,-73.980238,464,4,10036,italian,1697590607
pP92FmGKpH5nQfaPXMfQAg,Mollusca,1 Little W 12th St,40.7396062,-74.005997,105,4,10014,italian,1697590607
76y4aMBY0lT6zfJLy2EH-Q,Le Zie,172 7th Ave,40.74246,-73.9970699,347,3.5,10011,italian,1697590607
KgxzEspPDlfZ-6_HX70mfg,Ninos Aq,35-01 Ditmars Blvd,40.774944,-73.908585,253,4,11105,italian,1697590607
hFeGYPt9M5dd_KXG9a_ePQ,Patsy's Pizzeria,206 E 60th St,40.76177,-73.96575,468,3.5,10022,italian,1697590607
REC_m1Y4caJIXz8DDdgh-A,Mels,85 10th Ave,40.74303,-74.00779,89,4.5,10011,italian,1697590607
iOTue4S5CcbG7mFuP9mHew,Café Serafina,922 7th Ave,40.76634,-73.97963,47,3,10019,italian,1697590607
dhKZRnt3DwfSu48OdPDdvA,Pasta Louise Cafe,803 8th Ave,40.666091,-73.9787254,254,4.5,11215,italian,1697590607
AYBRN8pKB8_ZfcCks17OmQ,Beebe's,38-28 27th St,40.754827,-73.935918,173,4,11101,italian,1697590607
GgdR6L49eKH5drPaOYOOPQ,Pop's Pizzas,301 West 57th St,40.767086,-73.983033,181,4.5,10019,italian,1697590607
4qCe2wTRGqbjP0wkI2Yy3g,Chama Mama - New York,373 Amsterdam Ave,40.78226,-73.97875,113,4,10024,italian,1697590607
J4pAppaiXwCkbLOGc4wHww,Raines Law Room,48 W 17th St,40.73879,-73.99455,1593,4.5,10011,italian,1697590607
oIpNF3AJwqZlCs9fmpyFOQ,Pasquale Rigoletto Restaurant,2311 Arthur Ave,40.8538,-73.88925,207,3.5,10458,italian,1697590607
K21NqbD_aa2FDUmQkKRltQ,The Four-Faced Liar,165 W 4th St,40.73222351,-74.00130463,235,4,10014,italian,1697590607
N-gJbfzl24IbMIuqvDBE-Q,Bella Trattoria E Pizzeria,6717 Bergenline Ave,40.79447,-74.0123,14,4.5,7093,italian,1697590607
wohLfhl0OqvDzIX50r63aw,Dolly Varden,302 W 51st St,40.762914,-73.986258,472,4.5,10019,italian,1697590607
JaD3WhM5pFGTwC5e7cHaKQ,Riviera Ristorante,17-12 Utopia Pkwy,40.7822653,-73.79472788,180,4.5,11357,italian,1697590607
S4ZgNfuLH2i0ScdaxaHg3w,Uncle Vinny’s Pizza,1140 1st Ave,40.761795,-73.96008,4,5,10065,italian,1697590607
ZeJWNwd7ipveJywGq2RCgg,La Diaspora,91 Baxter St,40.7168502,-73.9994938,11,4.5,10013,italian,1697590607
_WsfOuvObbp1tH4cBE-jNw,Chart House,1700 Harbor Blvd,40.7607,-74.018038,1872,4,7086,italian,1697590607
TO9IICJjvcg1QhLVnap9fA,Cent'Anni,742 Franklin Ave,40.67309074,-73.95734922,530,4,11238,italian,1697590607
r1cZLBSHYi15TM0BLps_aw,pen'n coop,601 W 26th St,40.75154,-74.00685,5,4.5,10001,italian,1697590607
8XHbZIKDQbXhyKIGiukVeQ,Boucherie Union Square,225 Park Ave S,40.73725825,-73.98822527,1432,4.5,10003,italian,1697590607
emhxn-nnsBI5Zih-nTg15w,Luv pizza,485 7th Ave,40.75238,-73.98939,46,4,10018,italian,1697590607
BXiX5-ce4NNxsw7eUDZeOg,Giovanni's Brooklyn Eats,1657 8th Ave,40.6601105,-73.9835205,553,4,11215,italian,1697590607
mmJ72_R1HvpSz6a3l7jYnA,Tiramisu,1410 3rd Ave,40.77515351,-73.9569666,215,3.5,10028,italian,1697590607
H1QphdrrsaB472y9HXi2Ow,Death & Co,433 E 6th St,40.72589,-73.9847,1642,4,10009,italian,1697590607
6KcS6hc2j4kJi2XTGxC1eg,Bodrum,584 Amsterdam Ave,40.78935,-73.97411,492,4,10024,italian,1697590607
20PuwdAiKJmyMBnYGTtHGg,Terasa North Ninth,145 Bedford Ave,40.71897,-73.95634,76,4,11211,italian,1697590607
srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,11 W 31st St,40.74717747,-73.98701131,2119,4,10001,italian,1697590607
cTE0e96GYzet799EJeStoQ,Chama Mama - Chelsea,149 W 14th St,40.7384,-73.99892,697,4.5,10011,italian,1697590607
v8G2Tik6eXhS63Es_4sveA,Bacàn,79 Grand St,40.71585569,-73.9641488,45,4,11249,italian,1697590607
28EoYA9TiHANksq662_3vQ,Lamonte,557 Driggs Ave,40.71684,-73.95648,27,4.5,11211,italian,1697590607
l2b6HJGarUxoeLnM9syTmg,Compagnie des Vins Surnaturels,249 Ctr St,40.7205157,-73.9981652,156,4.5,10013,italian,1697590607
4Kqzy6WJBZ4Tc0cg6k2XNQ,Vinny's of Carroll Gardens,295 Smith St,40.682103,-73.993438,249,4,11231,italian,1697590607
3xd4L_TdfdhuCjAzJecs6A,Michaelangelo's,2477 Arthur Ave,40.85739,-73.88639,257,3.5,10458,italian,1697590607
jz9QXgIAW3192pn8bzg9bw,Lobby Bar,105 W 28th St,40.7464653,-73.9909617,26,4,10001,italian,1697590607
XVMzBs7wGeU5BWgyBL3xyQ,Ardesia Wine Bar,510 W 52nd St,40.7660831,-73.99145812,417,4,10019,italian,1697590607
wpye6v-2fIx7Z2Sz12XubA,Barawine,200 Lenox Ave,40.8045311,-73.9473801,384,3.5,10027,italian,1697590607
GBjxx9AZl95cCno24Wl_QA,Fiorentina Pizzeria and Grill,852 8th Ave,40.76303528,-73.98536471,58,4.5,10019,italian,1697590607
TS2mqGtNhOzMKcSqJvrBPg,Ringolevio,490 Humboldt St,40.71907,-73.94337,298,4.5,11222,italian,1697590607
R7K3u2hcZEAI8ADqGb2LLQ,Bar Pisellino,52 Grove St,40.733,-74.00347,144,4,10014,italian,1697590607
xnqEMpQzCltu06p7NSNMMw,Little Charli,271 Bleecker St,40.7315345,-74.0029626,50,4.5,10014,italian,1697590607
pFesQXdrv75mTDztZzOiVg,Angelo's Pizza,1043 2nd Ave,40.75815149,-73.96620311,283,3,10022,italian,1697590607
YaHf6hp0jhSKG2t7LLmfJg,San Giuseppe,1320 Adams St,40.754055,-74.032892,340,4,7030,italian,1697590607
ZhjRaJkfCIVopvamUzrEsA,San Gennaro Trattoria Restaurant Bar,2329 Arthur Ave,40.85404652,-73.88894845,223,4,10458,italian,1697590607
ItyOhaRY5VeNAdK2liPEBg,Maria Restaurant,11 Huguenot St,40.9143109,-73.7736016,175,4,10801,italian,1697590607
md4VUyUd1WW3MnnUQoZZeg,Chickie’s,236 Pavonia Ave,40.72766758,-74.04353006,66,4,7302,italian,1697590607
skLDCHQcmivdGx5Qd_qBIA,Il Passatore,14 Bushwick Ave,40.71431,-73.94217,402,4,11211,italian,1697590607
L4ybHcszd--ILcP8wDdPdQ,Ledo Pizza,243 W 38th St,40.75427679,-73.99027557,42,4.5,10018,italian,1697590607
m86CNmYThtzzWB3nPnrhbg,Emily - West Village,35 Downing St,40.72937502,-74.00386307,997,4,10014,italian,1697590607
2Ga76-_btMgRTcHPy7kAUg,Ortobello Restaurant,6401 Bay Pkwy,40.6142764,-73.98072064,306,4,11204,italian,1697590607
ipoJv9uuT3WgjeVozKUx8A,Fresh Basil's Trattoria,930 3rd Ave,40.759552,-73.968344,105,3,10022,italian,1697590607
QV8c6gkvQfBt3QMZxCt39A,Cedric's At The Shed,545 W 30th St,40.75319021,-74.00251611,25,4,10001,italian,1697590607
jP7Euk15hZGklEYe3E3OUA,Made In New York Pizza,271 Amsterdam Ave,40.779044,-73.98102,33,4,10023,italian,1697590607
nLMJL4p7k4jNO4qLMc1wNg,Leo,123 Havemeyer St,40.7125608,-73.9567886,102,4,11211,italian,1697590607
EviCtput3aPEbHEVS4Ahuw,Felice - Montague,84 Montague St,40.69517,-73.9961,69,4,11201,italian,1697590607
1To57srDy-cVko5QWGcogA,Sacco Pizza,819 9th Ave,40.76626587,-73.98726654,458,4,10019,italian,1697590607
UM3DuPsG6UKdmsC23O_Icw,Aska,47 South 5th St,40.71226,-73.96641,151,4.5,11249,italian,1697590607
wCj2FSi9o6iosMIMNIIZsA,Loreto Italian Kitchen & Bar,280 Ashland Pl,40.687037,-73.978577,117,4.5,11217,italian,1697590607
9Zv7Xu380q2rzPSLEXX0Xg,Joe's Restaurant,6611 Forest Ave,40.707518,-73.903177,256,4,11385,italian,1697590607
TybGiZNOipp1R1-u2k3ogA,Pomodoro,795 Abbott Blvd,40.8310841,-73.98263298,224,4,7024,italian,1697590607
UAMbfUodEHMAIHTltCtyLA,The Shell Restaurant,635 Amsterdam Ave,40.79059,-73.97244,32,5,10025,italian,1697590607
ophzmkyucJ7zgOge1Hax3g,Urban Vegan Roots,34-47 31st St,40.75842658,-73.92804264,21,4,11106,italian,1697590607
vHBKc-ka_goJPxtHt8Zcvw,Cubbyhole,281 W 12th St,40.73768,-74.00374,417,3.5,10014,italian,1697590607
5WMGy-lEcQPfLb3q7erS-Q,Acquista Trattoria,178-01 Union Tpke,40.7265391,-73.7898816,420,4,11366,italian,1697590607
5V4cUVikPN8ALWXBVdjltw,Mariella,492 6th Ave,40.6662419,-73.985749,386,4.5,11215,italian,1697590607
UC3n_0vZ5zI1fvi7UzNZAg,Sabai Thai,432 Park Ave S,40.74422,-73.98365,474,4.5,10016,italian,1697590607
giJ4S1Px5K9xi4maxWajsw,McQuaid’s Public House,589 11th Ave,40.76235,-73.9976,58,4.5,10036,italian,1697590607
VLGmFHE4s0Sfu0piMVQa1Q,Hold Fast Kitchen & Spirits,364 W 46th St,40.76064,-73.99023,605,4.5,10036,italian,1697590607
CfWe636m2CAUg4FAdl_zVQ,Ricardo Steak House,2145 2nd Ave,40.793509,-73.94066,1484,4,10029,italian,1697590607
4N-M8lplRLSTGveJO6OB2A,Gina la Fornarina - Lexington Ave,1016 Lexington Ave,40.77098244,-73.96189752,45,3,10021,italian,1697590607
Ewko5lVcjsnLO-JBEb-3pQ,Sweet Dreams Cafe,100 Orchard St,40.718599,-73.989761,3,5,10002,italian,1697590607
ycsULlWDvuj-jop3VESy4Q,Arte Restaurant,21 E 9th St,40.73241,-73.99462,115,4,10003,italian,1697590607
MeQU-nGaQvX12VXYOyzavQ,GRUPPO NYCThinCrust Pizza,98 Ave  B,40.72474,-73.98161,278,4,10009,italian,1697590607
j7K-Pevawo8PN3r0WyEE_g,Macoletta Brick Oven Pizzeria,28-15 24th Ave,40.7732423,-73.9164153,222,4.5,11102,italian,1697590607
d7LM2UaxRQachlWhZGP_tg,Casa Bella Restaurant,127 Mulberry St,40.71817908,-73.99799332,673,3.5,10013,italian,1697590607
DfrYMusGA-e5lPrv4mNRXg,The Nook NYC,199 2nd Ave,40.7314,-73.98589,73,4.5,10003,italian,1697590607
c6rGfOs_gXm3gGMe8hkfLg,Bar Veloce,862 9th Ave,40.76704485,-73.98601,23,3.5,10019,italian,1697590607
nvisU3jrXgA7xL5nEt3iXA,Don Giovanni Ristorante,214 10th Ave,40.7472138,-74.00428286,381,3.5,10011,italian,1697590607
GyW-yJ39t0GrDPye8VU7Kw,Pizza Professor of Midtown,33 West 47 St,40.75759356,-73.980231,6,4.5,10036,italian,1697590607
9fydXI0fj2s-EmlF7vm8Og,Clay,553 Manhattan Ave,40.80940022,-73.95369507,193,4,10027,italian,1697590607
xxE4sKeYJAuHdNm7WZlVOg,Banc Cafe,431 3rd Ave,40.74326324,-73.97951508,706,4,10016,italian,1697590607
BSv3awhABROYjjwlQaQ-Qw,Tiny's & The Bar Upstairs,135 W Broadway,40.716698,-74.00816,675,4,10013,italian,1697590607
xtfKAP7X36CCZrJm_Ta6Cg,The Consulate,519 Columbus Ave,40.78586,-73.97242,298,4,10024,italian,1697590607
